quest_id,title,level,type,description,state,routes,quest_state_handle
capture-225,五子棋大战,38,main,"[lv]=38
【妖之森_5】的棋中仙要求和你下盘五子棋，((和棋中仙对话，选择【下盘五子棋】，赢得棋局之后再和他继续对话。))
[g]=经验15000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x1",<over>陪【妖之森_5】的棋中仙下盘五子棋并战胜它。,6990542619208820|6q51d_2|6q51a_2_1,6990542619208820
capture-226,石头密语,35,main,"[lv]=35
<ml>((去【妖之森_8】中部的石堆边用咒语祈福。))
找到【妖之森_8】中部的一处石堆，在区域频道输入 <b>((依般波罗咕罗索))</b> ，完成后再回【乌梁营地_2】找汉雄报告。
[g]=经验12000 ",<over>还未去【妖之森_8】的石堆边低吟“依般波罗咕罗索”,6350542618650282|1|6q24gs;6350542618650282|6q24d_2|6q24a_2_1,6350542618650282
capture-227,离家出游,32,main,"[lv]=32
袁碧寰不愿再回自己家，想出去游走一下。把这个消息((告诉【白源镇_2】的袁天纲))。
[g]=经验12000 ",<over>还未去【白源镇_2】找袁天纲谈话,7060542619240717|6q39d_2|6q39a_2_1;5040542617131880|6q39d_3|6q39a_3_1,5040542617131880
capture-228,赚钱的买卖,32,side,"[lv]=32
丑四品想试验做家具，要你((分别去【妖之森_2、4】消灭机木斧兵和机木玄师，收集8个玄机件和2个玄机精件))，之后回【乌梁营地_1】交予他。
[x]=[i=f_i_玄机件^ffffff&24@材料&25@99&20@木质的齿轮状物件.&27@sitem_wood&101@149.png&103@0&104@0&105@&107@&108@19]玄机件[/]x8 [i=f_i_玄机精件^5BC46D&24@材料&25@99&20@精密复杂的玄机零件.&27@sitem_wood&101@150.png&103@0&104@0&105@&107@&108@25]玄机精件[/]x2 
[g]=经验15000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x5","<over>收集　玄机件 8/8,玄机精件 2/2",6190542618476150|6q44d_1|6q44a_1_1;6190542618476150|6q44d_2|6q44a_2_1,6190542618476150
capture-229,机木玄文,35,side,"[lv]=35
((分别去【妖之森_2、4】消灭机木斧兵和机木玄师，收集力之玄文和术之玄文各5张))，交给【乌梁营地_2】的虞莫。((【该任务每日一次】))
[x]=[i=f_i_力之玄文^5BC46D&24@材料&25@99&20@催动机木军团行动,饱含力量的咒符.&27@sitem_book&101@153.png&103@0&104@0&105@&107@&108@25]力之玄文[/]x5 [i=f_i_术之玄文^5BC46D&24@材料&25@99&20@催动机木军团行动,饱含法力的咒符.&27@sitem_book&101@152.png&103@0&104@0&105@&107@&108@25]术之玄文[/]x5 
[g]=[i=f_i_大瓶甘露^00ccff&24@消耗品&25@999&8@600&20@古有仙人承露,用于长生不老食后祛病延寿,恢复精力.&27@sitem_water&101@698.png&103@0&104@0&105@&107@&108@0]大瓶甘露[/]x5 [i=f_i_包子&24@消耗品&25@99&7@600&20@带馅的包子,看起来非常可口,食用后可恢复些气力.&101@212.png&103@0&104@0&105@&107@&108@0]包子[/]x5","<over>收集　力之玄文 5/5,术之玄文 5/5",6370542618853300|6q25d_1|6q25a_1_1;6370542618853300|6q25d_2|6q25a_2_1,6370542618853300
capture-230,胜利的曙光,30,main,"[lv]=30
<ml>随着水车的建造完成，胜利的曙光照进乌梁营地。((将水车竣工的消息告诉【乌梁营地_1】的镇山威))。
[g]=经验8000 ",<over>还未找【乌梁营地_1】的镇山威谈话,6350542618650282|6q31d_1|6q31a_1_1;6180542618405797|6q31d_2|6q31a_2_1,6180542618405797
capture-231,机木妖帅,40,main,"[lv]=40
<ml>水源再一次得到了控制，是时候和机木军团的((机木妖帅))正面交手的时刻了，((在【妖之森_5】找到并战胜机木妖帅))，之后回【乌梁营地_1】向镇山威报告。
[g]=经验32000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x5",击杀　机木妖帅 0/1,6180542618405797|6q19d_1|6q19a_1_1,6180542618405797
capture-232,打造家具,30,side,"[lv]=30
((丑四品要你拿着原料去给【乌梁营地_2】的虞莫，让他打造家具。))
[g]=经验8000 ",<over>还未去【乌梁营地_2】找虞莫打造家具,6190542618476150|6q45d_1|6q45a_1_1;6370542618853300|6q45d_2|6q45a_2_1,6370542618853300
capture-233,辅料木材,35,side,"[lv]=35
虞莫还需要一些木材来做辅料，((去【妖之森_9】的木材采集点采集10个木材))，之后回【乌梁营地_2】交予他。
[x]=[i=f_i_木材&24@材料&25@99&20@制造武器和工具的基本素材.&27@sitem_wood&101@86.png&103@0&104@0&105@&107@&108@12]木材[/]x10 
[g]=经验15000 ",<over>收集　木材 10/10,6370542618853300|6q46d_1|6q46a_1_1;6370542618853300|6q46d_2|6q46a_2_1,6370542618853300
capture-234,家具新革命,30,side,"[lv]=30
虞莫很快就打造出了令自己满意的家具，要你((送去给【乌梁营地_1】的丑四品瞧瞧))。
[g]=经验8200 ",<over>还未去【乌梁营地_1】找丑四品谈话,6370542618853300|6q47d_1|6q47a_1_1;6190542618476150|6q47d_2|6q47a_2_1,6190542618476150
capture-235,投资工厂,30,side,"[lv]=30
丑四品认为自己找到了生意上的新门道，要你速速((将此事告诉【广青镇_1】的丑二品))，听听他的意见。
[g]=经验10000 ",<over>还未去【广青镇_1】找丑二品谈话,6190542618476150|6q48d_1|6q48a_1_1;1810542611191117|6q48d_2|6q48a_2_1,1810542611191117
capture-236,难做的买卖,30,side,"[lv]=30
丑二品认为这买卖不好做，让你((把这消息带回【乌梁营地_1】告诉丑四品))。
[g]=经验10000 ",<over>还未去【乌梁营地_1】找丑四品谈话,1810542611191117|1|6q49gs;6190542618476150|6q49d_2|6q49a_2_1,6190542618476150
capture-237,猎杀蚩颅王,32,side,"[lv]=32
【广青镇_2】的((白乞))因为眼睛被蚩颅王刺瞎，所以委托你((去【平原_5】的【狮虎窟】深处，消灭1只蚩颅王))，替他报仇。
[g]=经验10000 [i=f_i_初级精炼宝石^C156C7&24@宝物&25@999&19@可轻松将装备精炼至+2，之后精炼等级越高成功机率越小。&2;font color='#fee010'&3;双击使用该物品&2;/font&3;&20@神奇的天然宝石，是精炼装备的宝物，用于提升武器,护具以及首饰属性。&27@sitem_zgbs&101@616.png&103@0&104@0&105@&107@&108@70]初级精炼宝石[/]x1",<over>击杀　蚩颅王 1/1,2160542612239918|1|4q50gs;2160542612239918|4q50d_2|4q50a_2_1,2160542612239918
capture-238,狮虎三魁,25,side,"[lv]=25
【广青镇_2】的大斗委托你((到【平原_5】的【狮虎窟】消灭黑影队长，蛮虎队长，盘狮队长各1个))，为民除害。
((【注：该任务12小时一周期】))
[g]=[i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x5","<over>击杀　黑影队长 1/1,蛮虎队长 1/1,盘狮队长 1/1",2100542611864758|4q51d_1|4q51a_1_1;2100542611864758|4q51d_2|4q51a_2_1,2100542611864758
capture-239,全新护具,25,side,"[lv]=25
袁天纲让你((找【白源镇_2】的苦虚无))，打造一批新的护具。
[g]=经验15000 ",<over>还未找【白源镇_3】的苦虚无谈话,5040542617131880|1|5q59gs,5040542617131880
capture-240,加工水晶项链,25,side,"[lv]=25
【白源镇_2】的袁天纲让你((去【白源镇_3】找苦虚无))，让他帮助制作一条水晶项链。
[g]=经验13000 ",<over>还未找【白源镇_3】的苦虚无谈话,5040542617131880|1|5q47gs,5040542617131880
capture-241,大战赤蛰子,32,main,"[lv]=32
<ml>袁天纲命你((在【沼泽_12、13、15】三处搜寻并消灭1只毒蜂王赤蛰子))，完成后回【白源镇_2】找他报告。
[g]=经验50000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",<over>击杀　赤蛰子 1/1,5040542617131880|1|5q25gs,5040542617131880
capture-242,女儿的噩耗,25,side,"[lv]=25
王喜财让你((回【白源镇_2】向袁天纲报告))他女儿被魔军掳走一事。
[g]=经验13000 ",<over>还未找【白源镇_2】的袁天纲报告,2150542612192672|1|5q52gs,2150542612192672
capture-243,女儿的礼物,25,side,"[lv]=25
【白源镇_2】的袁天纲想让你((收集2个水晶))为女儿做水晶项链。((可以去【沼泽_2】消灭瘴气泥巴获得，不过掉落机率特别低。))
[x]=[i=f_i_水晶^ffffff&24@材料&25@99&20@晶莹剔透的天然水晶.是自然界的一个奇迹.&101@111.png&103@0&104@0&105@&107@&108@100]水晶[/]x2 
[g]=经验20000 [i=f_i_L花卷^ffffff&24@消耗品&25@99&7@350&20@葱香的花卷馒头.食用后可恢复一些气力.&101@213.png&103@0&104@0&105@&107@&108@0]L花卷[/]x2",<over>收集　水晶 2/2,5040542617131880|5q9d_2|5q9a_2_1,5040542617131880
capture-244,寻找线索,25,side,"[lv]=25
((去【平原_15】消灭30个盗贼))，查找袁小姐的下落，之后返回【广青镇_2】找王喜财报告情况。
[g]=经验20000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x1",<over>击杀　盗贼 30/30,2150542612192672|1|5q51gs;2150542612192672|5q51d_2|5q51a_2_1,2150542612192672
capture-245,怒不可遏,30,side,"[lv]=30
袁天纲得知女儿被魔军掳去，十分生气，要你((分别到【沼泽_10、14】去消灭20只玄龟兽和20个金斑鳄。))帮他出气！
[g]=经验40000 ","<over>击杀　玄龟兽 20/20,金斑鳄 20/20",5040542617131880|1|5q53gs;5040542617131880|5q53d_2|5q53a_2_1,5040542617131880
capture-246,探望女儿,25,side,"[lv]=25
帮袁天纲送礼物给女儿，((找【广青镇_2】的王喜财对话))。
[g]=经验13000 ",<over>还未找【广青镇_2】的王喜财谈话,5040542617131880|1|5q50gs,5040542617131880
capture-247,最后的心愿,32,side,"[lv]=32
【白源镇_3】的苦虚无，要你((去【沼泽_13】找到并消灭赤蛰子，获得1个蜂胶))，然后把它交给【白源镇_1】的向隐。
[x]=[i=f_i_蜂胶^5BC46D&24@材料&25@99&19@任务物品。&20@蜂胶具有抗炎镇痛的作用。&27@sitem_piput&101@948.png&103@0&104@0&105@&107@&108@0]蜂胶[/]x1 
[g]=经验50000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x5",<over>收集　蜂胶 1/1,5300542617580783|1|5q22gs;4710542615621525|1|5q22ns,4710542615621525
capture-248,注定孤苦,20,side,"[lv]=20
向隐拒绝了苦虚无的心意，要你((回【白源镇_3】把她的想法告诉苦虚无))。
[g]=经验14000 ",<over>还未找【白源镇_3】的苦虚无谈话,4710542615621525|1|5q57gs,4710542615621525
capture-249,王花的花蕾,25,side,"[lv]=25
【白源镇_3】的((游氏子))也想准备礼物，要你((帮他去【沼泽_4】消灭那些王花，收集20个王花花蕾))，花蕾的掉落机率偏低，要有足够的耐心。
[x]=[i=f_i_王花花蕾^ffffff&24@材料&25@99&20@颜色艳丽的花蕾却含有剧毒.&27@sitem_book&101@143.png&103@0&104@0&105@&107@&108@28]王花花蕾[/]x20 
[g]=经验20000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x1",<over>收集　王花花蕾 20/20,5310542617702520|1|5q46ns,5310542617702520
capture-250,珍贵的宝贝,20,side,"[lv]=20
苦虚无做好了鳄鱼之泪的手链，((请你帮他送给【白源镇_1】的向隐))。
[g]=经验14000 ",<over>还未找【白源镇_1】的向隐谈话,5300542617580783|1|5q56gs,5300542617580783
capture-251,缺少原料,25,side,"[lv]=25
苦虚无说制作项链缺少碎铁矿作为原料，要你((去【平原_15】帮他采集15个碎铁矿))，之后回【白源镇_3】交给他。
[x]=[i=f_i_碎铁矿^ffffff&24@材料&25@99&20@制造武器和护具的基本素材&101@105.png&103@0&104@0&105@&107@&108@12]碎铁矿[/]x15 
[g]=经验20000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x1",<over>收集　碎铁矿 15/15,5300542617580783|1|5q48gs,5300542617580783
capture-252,项链做成,25,side,"[lv]=25
苦虚无已将水晶加工完成，他让你去((找【白源镇_3】的游氏子【制作成品项链】))，完成后再回去找【白源镇_2】的袁天纲交差。
[g]=经验13000 ",<over>找游氏子制作成品项链，之后回【白源镇_2】找袁天纲交差,5300542617580783|1|5q49gs,5300542617580783
capture-253,埋伏之战,25,main,"[lv]=25
<ml>向隐的事情完工了，((去【白源镇_2】找袁天纲回报情况))，等待战斗。
[g]=经验15000 ",<over>还未找【白源镇_2】的袁天纲谈话,4710542615621525|1|5q43gs,4710542615621525
capture-254,收集毒囊,30,side,"[lv]=30
根据申公烈的要求，((前往【水帘洞_13】从蛤蟆精身上获得毒囊))，回来交给【涧庭村】的申公烈。
[x]=[i=f_i_毒囊^ffffff&24@材料&25@99&20@怪物体内的有毒脏器。&101@84.png&103@0&104@0&105@&107@&108@19]毒囊[/]x1 
[g]=经验5000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",<over>收集　毒囊 1/1,4910542615957836|1|aq30gs;4910542615957836|1|aq30os,4910542615957836
capture-255,根治之法,30,side,"[lv]=30
受向隐之托，((前往【涧庭村】找申公烈询问根治瘴毒之法))。
[g]=经验3000 ",<over>前往【涧庭村】找申公烈对话。,4710542615621525|1|aq29gs;4910542615957836|1|aq29os,4910542615957836
capture-256,治疗心病,25,side,"[lv]=25
向隐要你((去【沼泽_3】采集10个当归，送去给【白源镇_3】苦虚无))服用。
[x]=[i=f_i_当归^ffffff&24@材料&25@99&20@若发生气血逆乱,服用之后即可降逆定乱,使气血各有所归.&101@92.png&103@0&104@0&105@&107@&108@20]当归[/]x10 
[g]=经验22000 ",<over>收集　当归 10/10,4710542615621525|1|5q58gs,4710542615621525
capture-257,白须老翁,30,side,"[lv]=30
<party>((30分钟内前往【妖之森_5】寻找棋中仙询问事由。))如要防止路途中被怪物袭击，可以去道具商人那里购买一些避怪符使用后上路。
[g]=经验1500 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",<over>30分钟内前往【妖之森_5】寻找棋中仙询问事由,2120542612098244|1|day_1gs,2120542612098244
capture-258,花泪解药,30,side,"[lv]=30
((前往【沼泽_4】击杀王花，从而获得3朵王花花蕾；前往【沼泽_8】击杀金斑鳄，从而获得3滴鳄鱼之泪))，交给【白源镇_1】的向隐。
[x]=[i=f_i_王花花蕾^ffffff&24@材料&25@99&20@颜色艳丽的花蕾却含有剧毒.&27@sitem_book&101@143.png&103@0&104@0&105@&107@&108@28]王花花蕾[/]x3 [i=f_i_鳄鱼之泪^5BC46D&24@材料&25@99&20@鳄鱼湛蓝色的眼部分泌物,上好的药材.&27@sitem_yaoji&101@145.png&103@0&104@0&105@&107@&108@27]鳄鱼之泪[/]x3 
[g]=经验4000 ","<over>收集　王花花蕾 3/3,鳄鱼之泪 3/3",4710542615621525|1|aq28gs;4710542615621525|1|aq28os,4710542615621525
capture-259,药到病除,28,side,"[lv]=28
应申公烈之请，((前往【沼泽_10】击杀玄龟兽，从而获得5枚兽血))，交给【白源镇_1】的向隐。
[x]=[i=f_i_兽血&24@材料&25@99&20@野兽的血液,用于装饰,也可入药.&27@sitem_water&101@73.png&103@0&104@0&105@&107@&108@19]兽血[/]x5 
[g]=经验4000 ",<over>收集　兽血 5/5,4910542615957836|1|aq31gs;4710542615621525|1|aq31os,4710542615621525
capture-260,新鲜活力,30,side,"[lv]=30
丑二品想开发新的生意，让你((回【乌梁营地_1】问问丑四品))有没有什么好的想法。
[g]=经验8000 ",<over>还未去【乌梁营地_1】找丑四品谈话,1810542611191117|1|6q43gs;6190542618476150|6q43d_2|6q43a_2_1,6190542618476150
capture-261,拜别乌梁,38,main,"[lv]=38
<ml>((20分钟内抵达【牧原镇_1】找莫坨坨谈话，))继续冒险。
[g]=经验15000 [i=f_i_L进阶经验卡^00ccff&24@特殊&25@99&19@双击使用。击杀怪物后，将获得双倍经验。效果持续时间为3小时。该物品不能交易。&20@可以获得经验加成的神奇商城道具。&27@sitem_book&101@577.png&103@0&104@0&105@&107@&108@0]L进阶经验卡[/]x1",<over>20分钟内将抵达【牧原镇_1】找莫坨坨谈话,6180542618405797|6q23d_2|6q23a_2_1;7620542619919529|6q23d_3|6q23a_3_1,
capture-262,初入牧原,38,main,"[lv]=38
<ml>去((找【牧原镇_1】的胡澈))谈话。
[g]=经验6000 ",<over>还未找【牧原镇_1】的胡澈谈话,7620542619919529|7q1d_1|7q1a_1_1;7640542620118422|7q1d_2|7q1a_2_1,
capture-263,厨师与帅锅,40,main,"[lv]=40
莫坨坨觉得最近饭菜口味不佳，让你((去((找【牧原镇_1】的厨师骈釜子问问))是怎么回事。
[g]=经验5000 [i=f_i_包子&24@消耗品&25@99&7@600&20@带馅的包子,看起来非常可口,食用后可恢复些气力.&101@212.png&103@0&104@0&105@&107@&108@0]包子[/]x5",<over>还未找【牧原镇_1】的骈釜子对话,7620542619919529|7q12d_1|7q12a_1_1;7650542620201230|7q12d_7|7q12a_7_1,
capture-264,打不开的盒子,38,main,"[lv]=38
<ml>莫坨坨说青铜密盒太坚硬了，一般东西打不开，只有((去找【牧原镇_3】的魁星泰斗试试。))
[g]=经验7000 ",<over>还未找【牧原镇_3】的魁星泰斗谈话,7620542619919529|7q45d_1|7q45a_1_1;7470542619589250|7q45d_2|7q45a_2_1,
capture-265,打听丈夫的下落,30,main,"[lv]=30
<ml>士兵的妻子很想知道她丈夫的下落，请你((去【乌梁营地_1】找镇山威问问。))
[g]=经验10000 ",<over>还未找【乌梁营地_1】的镇山威谈话,5350542617815400|7q37d_2|7q37a_2_1;6180542618405797|7q37d_3|7q37a_3_1,
capture-266,电闪雷鸣,30,main,"[lv]=30
<ml>妖之森里突然电闪雷鸣，镇山威要你((去找【乌梁营地_2】的汉雄))商量此事。
[g]=经验10000 ",<over>还未找【乌梁营地_2】的汉雄谈话,6180542618405797|6q21d_1|6q21a_1_1;6350542618650282|6q21d_2|6q21a_2_1,
capture-267,斗草之叶,38,main,"[lv]=38
<ml>((去【草坝_5】消灭草须芒，取得10个斗草叶))交给【牧原镇_1】的胡涞。
[x]=[i=f_i_斗草叶^ffffff&24@材料&25@99&20@边缘锋利的锯齿型草叶.&27@sitem_book&101@815.png&103@0&104@0&105@&107@&108@21]斗草叶[/]x10
[g]=经验15000 ",收集　斗草叶 1/10,7630542620072660|7q4d_2|7q4a_2_1;7630542620072660|7q4d_3|7q4a_3_1,
capture-268,恶名昭著的怪物,45,main,"[lv]=45
牧原镇守卫甲委托你((去【草坝_15】击杀1只蓝茎七星。))之后再回【草坝_4】找他汇报。
[g]=经验13000 名望5 [i=f_i_珍元胸甲^5BC46D&23@凿孔上限 9 格&24@护具·躯干&25@1&21@45&3@40&4@10&14@5&15@6&27@sitem_ezhj&19@精炼潜质:
[精炼+1&1; 每升一级 物理防御+2
[精炼+1&1; 每升一级 魔法防御+2
[精炼+6&1; 每升一级 耐力+2
&2;font color='#00cc00'&3;特殊效果:
迟钝抗性:+10%&2;/font&3;
[精炼+1&1; 每升一级 迟钝抗性+5%&101@834.png&103@0&104@0&105@&107@&108@250]珍元胸甲[/]x1 [i=f_i_刻刀^f9e000&24@特殊&25@99&19@使用后可以在指定的装备上刻字留言。&20@质地坚硬,用于雕刻的钢刀。&27@sitem_jhj&101@853.png&103@0&104@0&105@&107@&108@0]刻刀[/]x2",击杀　蓝茎七星 0/1,7340542619376523|7q18d_1|7q18a_1_1,
capture-269,防御工事,10,main,"[lv]=10
云隐村的蒙达英担心魔军攻入村子，正带领大伙修筑防御工事，但缺少一些木材。((去【树海_1】的木材采集点采集20根木材))交给他。((【注：该任务2小时一周期】))
[x]=[i=f_i_木材&24@材料&25@99&20@制造武器和工具的基本素材.&27@sitem_wood&101@86.png&103@0&104@0&105@&107@&108@12]木材[/]x20
[g]=[i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x1",<over>收集　木材 20/20,2000542608832485|1q28d_2|1q28a_2_1,
capture-270,甘兰香肉,42,main,"[lv]=42
骈釜子要你((去收集5个甘兰香和20块肉))做食材，在【草坝_16】消灭草球蔓可以获得甘兰香。
[x]=[i=f_i_甘兰香^5BC46D&24@材料&25@99&20@一种神奇的香料.&101@816.png&103@0&104@0&105@&107@&108@36]甘兰香[/]x5 [i=f_i_肉&24@材料 消耗品&25@99&7@50&20@动物的肉,直接食用能加些气力.&101@70.png&103@0&104@0&105@&107@&108@12]肉[/]x20
[g]=经验12000 ","收集　甘兰香 0/5,肉 20/20",7650542620201230|7q14d_1|7q14a_1_1;7650542620201230|7q14d_2|7q14a_2_1,
capture-271,画皮族人,38,main,"[lv]=38
<ml>莫坨坨讲述了囊族与画皮族之间的事情，然后要你((去【草坝_11】，击败10只草球蔓))，他要亲自审问这些妖怪，完成之后回【牧原镇_1】找莫坨坨汇报。
[g]=经验15000 名望5 ",击杀　草球蔓 0/10,7620542619919529|7q24d_3|7q24a_3_1;7620542619919529|7q24d_5|7q24a_5_1,
capture-272,汇报事态,38,main,"[lv]=38
<ml>((将杜可筠的研究成果汇报给【牧原镇_1】的胡涞。))
[g]=经验8000 ",<over>还未找【牧原镇_1】的胡涞谈话,7480542619653453|7q34d_2|7q34a_2_1;7630542620072660|7q34d_3|7q34a_3_1,
capture-273,急送香肉,40,main,"[lv]=40
骈釜子要你在((30秒内将香肉端给【牧原镇_1】的莫坨坨。))
[g]=经验3000 名望2 ",<over>30秒内把香肉送给【牧原镇_1】的莫坨坨,7650542620201230|7q15d_1|7q15a_1_1;7620542619919529|7q15d_2|7q15a_2_1,
capture-274,金色面罩,38,main,"[lv]=38
<ml>镇长正在找你，去((找【牧原镇_1】的莫坨坨对话。))
[g]=经验8000 [i=f_i_画皮寨通行证^00ccff&24@消耗品&25@99&19@&2;font color='#00ff00'&3;可以进入画皮寨的通行证.&2;/font&3;&27@sitem_book&101@785.png&103@0&104@0&105@&107@&108@180]画皮寨通行证[/]x1",<over>还未找【牧原镇_1】莫坨坨对话,7460542619494385|7q41d_1|7q41a_1_1;7620542619919529|7q41d_3|7q41a_3_1,
capture-275,紧急通知,38,main,"[lv]=38
<ml>胡涞让你((去通知【牧原镇_2】的介仕，让他不要随意出镇。))
[g]=经验8000 ",<over>还未找【牧原镇_2】的介仕谈话,7630542620072660|7q6d_1|7q6a_1_1;7710542620292513|7q6d_2|7q6a_2_1,
capture-276,恐怖的草球蔓,42,main,"[lv]=42
牧原镇守卫丙要你((去【草坝_16】击杀20个草球蔓)),完成之后回【草坝_11】找他交差。
[g]=经验13000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",击杀　草球蔓 0/20,7870542620579960|7q17d_1|7q17a_1_1;7870542620579960|7q17d_2|7q17a_2_1,
capture-277,另一边的情况,40,main,"[lv]=40
牧原镇守卫丙要你((去【草坝_4】看看牧原镇守卫甲的情况。))
[g]=经验6000 ",<over>还未找【草坝_4】的牧原镇守卫甲谈话,7870542620579960|7q54d_1|7q54a_1_1;7340542619376523|7q54d_2|7q54a_2_1,
capture-278,流亡变迁,38,main,"[lv]=38
莫坨坨要你((去【草坝_6】击杀掉20个草刺槐))，然后回【牧原镇_1】找他继续对话。
[g]=经验12000 名望3 ",击杀　草刺槐 0/20,7620542619919529|7q57d_1|7q57a_1_1;7620542619919529|7q57d_3|7q57a_3_1,
capture-279,苗帝后裔,38,main,"[lv]=38
莫坨坨要你((去【草坝_5】消灭掉20个草须芒))，然后回【牧原镇_1】找他继续对话。
[g]=经验12000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",击杀　草须芒 0/20,7620542619919529|7q56d_1|7q56a_1_1;7620542619919529|7q56d_4|7q56a_4_1,
capture-280,木偶寄情,37,main,"[lv]=37
受汉雄所托，((前往【妖之森_11】从机木锥兵身上获得5个玄机件)),交给【乌梁营地_2】的汉雄。
[x]=[i=f_i_玄机件^ffffff&24@材料&25@99&20@木质的齿轮状物件.&27@sitem_wood&101@149.png&103@0&104@0&105@&107@&108@19]玄机件[/]x5
[g]=经验4500 ",收集　玄机件 0/5,6350542618650282|aq39d_1|aq39a_1_1,
capture-281,牧原军长,38,main,"[lv]=38
<ml>((找【牧原镇_1】的守军军长胡涞谈话。))
[g]=经验8000 ",<over>还未找【牧原镇_1】的胡涞谈话,7640542620118422|7q2d_1|7q2a_1_1;7630542620072660|7q2d_2|7q2a_2_1,
capture-282,难以开口,30,main,"[lv]=30
<ml>镇山威告示你她丈夫已经牺牲，要你((带着抚恤金送去给【沼泽_11】士兵的妻子，5分钟内送到。))
[g]=经验5000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x5",<over>5分钟内将抚恤金送到【沼泽_11】士兵的妻子手中,6180542618405797|7q38d_1|7q38a_1_1;5350542617815400|7q38d_2|7q38a_2_1,
capture-283,囊族运送,38,main,"[lv]=38
<ml>牧原镇的介仕要你((帮忙送货物到【白源镇_3】游氏子处，10分钟内必须赶到。))
[g]=经验15000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x3",<over>10分钟内抵达【白源镇_3】找游氏子,7710542620292513|7q10d_2|7q10a_2_1;5310542617702520|7q10d_3|7q10a_3_1,
capture-284,青铜密盒,38,main,"[lv]=38
<ml>金长老了解了你的身份后，交给你一个青铜密盒，说秘密都在这其中，((15分钟内赶到【牧原镇_1】将密盒交给莫坨坨))。
[g]=经验15000 [i=f_i_银元宝^C156C7&24@材料 消耗品&25@9999&19@双击可兑换为1000铜币&20@游戏中的货币,用于流通买卖&27@sitem_jhj&101@39.png&103@0&104@0&105@&107@&108@0]银元宝[/]x2",<over>15分钟内赶到【牧原镇_1】将密盒交给莫坨坨,6830542619132864|7q44d_2|7q44a_2_1;7620542619919529|7q44d_3|7q44a_3_1,
