monster_id,source_kind,map_id,map_name,handle,name,display_url,level,vocation,max_hp,max_mp,speed,attack,attack_min,attack_max,sweepspear_attack_min,sweepspear_attack_max,defense,mgc_defense,command_label,damage_defense_type,queue_index_team,queue_index_enemy,encounter_handles,source
wild-204-yaozhisen-robotax-lv32,wild,204,妖之森_13,capture-204-robotax-lv32,机木斧兵,monstermap/robotax.swf,32,战士,1797,494,0,340,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from wild-193-yaozhisen-robotax-lv32;wild-196-yaozhisen-robotax-lv34; baseline attack=329; local policy, not an original-server Attack claim"
wild-205-yaozhisen-robotax-lv35,wild,205,妖之森_14,capture-205-robotax-lv35,机木斧兵,monstermap/robotax.swf,35,战士,1827,450,0,364,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from wild-196-yaozhisen-robotax-lv34;wild-193-yaozhisen-robotax-lv32; baseline attack=352; local policy, not an original-server Attack claim"
visible-179-7655309792053800,visible,179,葬龙潭_1,7655309792053800,骷髅妖兵,monstermap/dhwarrior.swf,30,战士+,5400,814,130,280,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=279.500; baseline attack=270; local policy, not an original-server Attack claim"
visible-179-7657309792054436,visible,179,葬龙潭_1,7657309792054436,骷髅妖兵,monstermap/dhwarrior.swf,30,战士+,5400,814,130,280,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=279.500; baseline attack=270; local policy, not an original-server Attack claim"
visible-179-7659309792055843,visible,179,葬龙潭_1,7659309792055843,骷髅妖兵,monstermap/dhwarrior.swf,30,战士+,5400,814,130,280,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=279.500; baseline attack=270; local policy, not an original-server Attack claim"
visible-179-7661309792056337,visible,179,葬龙潭_1,7661309792056337,骷髅妖兵,monstermap/dhwarrior.swf,30,战士+,5400,814,130,280,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=279.500; baseline attack=270; local policy, not an original-server Attack claim"
visible-179-7663309792057167,visible,179,葬龙潭_1,7663309792057167,骷髅妖兵,monstermap/dhwarrior.swf,30,游侠+,4900,890,130,256,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same monster family inherited ratio from visible-180-7417309986907832;visible-180-7413309986905828;visible-180-7415309986906399;visible-181-6478310163655961;visible-181-6480310163656350; baseline attack=247; local policy, not an original-server Attack claim"
visible-180-7409309986903451,visible,180,葬龙潭_2,7409309986903451,骷髅妖兵,monstermap/dhwarrior.swf,30,战士+,5400,814,130,234,,,,,0,117,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=233.500; baseline attack=226; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=117, n=6; local policy, not an original-server Defense claim"
visible-180-7411309986904974,visible,180,葬龙潭_2,7411309986904974,骷髅妖兵,monstermap/dhwarrior.swf,30,战士+,5400,814,130,234,,,,,0,117,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=233.500; baseline attack=226; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=117, n=6; local policy, not an original-server Defense claim"
visible-180-7413309986905828,visible,180,葬龙潭_2,7413309986905828,骷髅妖兵,monstermap/dhwarrior.swf,31,游侠+,4900,904,130,272,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=272.000; baseline attack=263; local policy, not an original-server Attack claim"
visible-180-7415309986906399,visible,180,葬龙潭_2,7415309986906399,骷髅妖兵,monstermap/dhwarrior.swf,31,游侠+,4900,904,130,272,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=272.000; baseline attack=263; local policy, not an original-server Attack claim"
visible-180-7417309986907832,visible,180,葬龙潭_2,7417309986907832,骷髅妖兵,monstermap/dhwarrior.swf,30,游侠+,4900,890,130,255,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=2, resolved p50=254.750; baseline attack=246; local policy, not an original-server Attack claim"
visible-181-6478310163655961,visible,181,葬龙潭_3,6478310163655961,骷髅妖兵,monstermap/dhwarrior.swf,31,游侠+,5000,904,130,256,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=256.000; baseline attack=247; local policy, not an original-server Attack claim"
visible-181-6480310163656350,visible,181,葬龙潭_3,6480310163656350,骷髅妖兵,monstermap/dhwarrior.swf,31,游侠+,5000,904,130,256,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=256.000; baseline attack=247; local policy, not an original-server Attack claim"
visible-181-6482310163657496,visible,181,葬龙潭_3,6482310163657496,白骨枪兵,monstermap/bonelance.swf,31,战士+,8400,650,130,259,,,,,0,71,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=258.500; baseline attack=250; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=71, n=6; local policy, not an original-server Defense claim"
visible-181-6484310163658174,visible,181,葬龙潭_3,6484310163658174,白骨枪兵,monstermap/bonelance.swf,31,战士+,8400,650,130,259,,,,,0,71,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=258.500; baseline attack=250; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=71, n=6; local policy, not an original-server Defense claim"
visible-182-1270310232361564,visible,182,葬龙潭_4,1270310232361564,灭阎首领,monstermap/hadesrabbi.swf,32,术士+,5500,1500,130,273,,,,,0,0,法术普通攻击,magic,1,4,,"local half-defense full rerun: same display resource inherited ratio from visible-186-6375311593668581;visible-186-6377311593669524;visible-186-9621310624912921; baseline attack=263; local policy, not an original-server Attack claim"
visible-182-1290310232362546,visible,182,葬龙潭_4,1290310232362546,白骨枪兵,monstermap/bonelance.swf,31,战士+,8400,650,130,266,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=266.000; baseline attack=257; local policy, not an original-server Attack claim"
visible-182-1310310232363530,visible,182,葬龙潭_4,1310310232363530,白骨枪兵,monstermap/bonelance.swf,31,战士+,8400,650,130,266,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=266.000; baseline attack=257; local policy, not an original-server Attack claim"
visible-182-1330310232364948,visible,182,葬龙潭_4,1330310232364948,白骨枪兵,monstermap/bonelance.swf,31,战士+,8400,650,130,266,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=266.000; baseline attack=257; local policy, not an original-server Attack claim"
visible-182-1350310232365968,visible,182,葬龙潭_4,1350310232365968,骷髅妖兵,monstermap/dhwarrior.swf,32,游侠+,5300,910,130,260,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=259.750; baseline attack=251; local policy, not an original-server Attack claim"
visible-182-1370310232366670,visible,182,葬龙潭_4,1370310232366670,骷髅妖兵,monstermap/dhwarrior.swf,32,游侠+,5300,910,130,260,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=259.750; baseline attack=251; local policy, not an original-server Attack claim"
visible-185-4568310524418360,visible,185,葬龙潭_7,4568310524418360,白骨枪兵,monstermap/bonelance.swf,33,战士+,8700,650,130,272,,,,,0,63,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=271.500; baseline attack=262; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=63, n=9; local policy, not an original-server Defense claim"
visible-185-4570310524419321,visible,185,葬龙潭_7,4570310524419321,白骨枪兵,monstermap/bonelance.swf,33,战士+,8700,650,130,272,,,,,0,63,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=271.500; baseline attack=262; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=63, n=9; local policy, not an original-server Defense claim"
visible-185-4572310524420533,visible,185,葬龙潭_7,4572310524420533,白骨枪兵,monstermap/bonelance.swf,33,战士+,8700,650,130,272,,,,,0,63,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=271.500; baseline attack=262; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=63, n=9; local policy, not an original-server Defense claim"
visible-185-4574310524421555,visible,185,葬龙潭_7,4574310524421555,骷髅妖兵,monstermap/dhwarrior.swf,33,游侠+,5400,940,130,270,,,,,0,137,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=270.000; baseline attack=261; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=137, n=14; local policy, not an original-server Defense claim"
visible-185-4576310524422976,visible,185,葬龙潭_7,4576310524422976,骷髅妖兵,monstermap/dhwarrior.swf,33,游侠+,5400,940,130,270,,,,,0,137,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=270.000; baseline attack=261; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=137, n=14; local policy, not an original-server Defense claim"
visible-185-4578310524423798,visible,185,葬龙潭_7,4578310524423798,骷髅妖兵,monstermap/dhwarrior.swf,33,游侠+,5400,940,130,270,,,,,0,137,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=5, resolved p50=270.000; baseline attack=261; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=137, n=14; local policy, not an original-server Defense claim"
visible-186-6371311593666684,visible,186,葬龙潭_8,6371311593666684,骷髅妖兵,monstermap/dhwarrior.swf,33,游侠+,5400,940,130,297,,,,,0,147,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=296.500; baseline attack=286; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=147, n=5; local policy, not an original-server Defense claim"
visible-186-6373311593667665,visible,186,葬龙潭_8,6373311593667665,骷髅妖兵,monstermap/dhwarrior.swf,33,游侠+,5400,940,130,297,,,,,0,147,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=296.500; baseline attack=286; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=147, n=5; local policy, not an original-server Defense claim"
visible-186-6375311593668581,visible,186,葬龙潭_8,6375311593668581,灭阎法师,monstermap/hadesrabbi.swf,33,术士+,5150,1300,130,273,,,,,0,161,法术普通攻击,magic,1,4,,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=272.500; baseline attack=263; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=161, n=5; local policy, not an original-server Defense claim"
visible-186-6377311593669524,visible,186,葬龙潭_8,6377311593669524,灭阎法师,monstermap/hadesrabbi.swf,33,术士+,5150,1300,130,273,,,,,0,161,法术普通攻击,magic,1,4,,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=272.500; baseline attack=263; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=161, n=5; local policy, not an original-server Defense claim"
visible-186-9611310624908840,visible,186,葬龙潭_8,9611310624908840,龙娃,monstermap/dragonson.swf,35,战士++,13000,1584,130,259,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: same defense type inherited ratio from wild-202-yaozhisen-robotawl-lv35;visible-185-4568310524418360;visible-185-4570310524419321;visible-185-4572310524420533;visible-186-9613310624909569; baseline attack=249; local policy, not an original-server Attack claim"
visible-186-9613310624909569,visible,186,葬龙潭_8,9613310624909569,白骨枪兵,monstermap/bonelance.swf,33,战士+,8700,650,130,275,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=275.000; baseline attack=266; local policy, not an original-server Attack claim"
visible-186-9615310624909948,visible,186,葬龙潭_8,9615310624909948,白骨枪兵,monstermap/bonelance.swf,33,战士+,8700,650,130,275,,,,,0,0,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=9, resolved p50=275.000; baseline attack=266; local policy, not an original-server Attack claim"
visible-186-9617310624910541,visible,186,葬龙潭_8,9617310624910541,骷髅妖兵,monstermap/dhwarrior.swf,33,游侠+,5400,940,130,297,,,,,0,147,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=296.500; baseline attack=286; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=147, n=5; local policy, not an original-server Defense claim"
visible-186-9619310624911715,visible,186,葬龙潭_8,9619310624911715,骷髅妖兵,monstermap/dhwarrior.swf,33,游侠+,5400,940,130,297,,,,,0,147,普通攻击,physical,1,4,,"local half-defense full rerun: strict normal half-defense n=4, resolved p50=296.500; baseline attack=286; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=147, n=5; local policy, not an original-server Defense claim"
visible-186-9621310624912921,visible,186,葬龙潭_8,9621310624912921,灭阎法师,monstermap/hadesrabbi.swf,33,术士+,5150,1300,130,273,,,,,0,161,法术普通攻击,magic,1,4,,"local half-defense full rerun: strict normal half-defense n=3, resolved p50=272.500; baseline attack=263; local policy, not an original-server Attack claim; player fire unit-roll magic defense p50=161, n=5; local policy, not an original-server Defense claim"
visible-203-4264636384163425,visible,203,雷兽神坛,4264636384163425,熊鹿,monstermap/beardeer.swf,40,术士++,20000,3102,130,313,,,,,220,385,法术普通攻击,magic,1,4,4264636384163425;4266636384163669;4268636384164547;4270636384165790,"local half-defense full rerun: same defense type inherited ratio from wild-216-caoba-glassss-lv40;wild-222-caoba-glassss-lv42;visible-203-4266636384163669;visible-203-4268636384164547;visible-203-4270636384165790; baseline attack=302; local policy, not an original-server Attack claim; map203 强贯式 Lv5 卸甲为基准物防的50%，BuffInfo confirmed reduction=110, resolved defense=220, n=1; map203 炎狩术 Lv5 unit-roll magic defense candidates=385|385|399, resolved p50=385, n=3; actor 法术屏障 only redirects incoming damage; local policy, not an original-server Defense claim"
visible-203-4266636384163669,visible,203,雷兽神坛,4266636384163669,机木玄师,monstermap/robothyun.swf,35,术士+,2200,860,130,226,,,,,179,313,法术普通攻击,magic,1,4,4264636384163425;4266636384163669;4268636384164547;4270636384165790,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim; map203 user-directed same-encounter defense ratio estimate: 313 * 220 / 385 = 179 from 熊鹿 captured defense/magic-defense pair; not an original-server Defense claim; map203 炎狩术 Lv5 static-group magic defense candidates=315|311, resolved p50=313, n=2; local policy, not an original-server Defense claim"
visible-203-4268636384164547,visible,203,雷兽神坛,4268636384164547,机木玄师,monstermap/robothyun.swf,35,术士+,2200,860,130,226,,,,,179,313,法术普通攻击,magic,1,4,4264636384163425;4266636384163669;4268636384164547;4270636384165790,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim; map203 user-directed same-encounter defense ratio estimate: 313 * 220 / 385 = 179 from 熊鹿 captured defense/magic-defense pair; not an original-server Defense claim; map203 炎狩术 Lv5 static-group magic defense candidates=315|311, resolved p50=313, n=2; local policy, not an original-server Defense claim"
visible-203-4270636384165790,visible,203,雷兽神坛,4270636384165790,机木玄师,monstermap/robothyun.swf,35,术士+,2200,860,130,226,,,,,179,313,法术普通攻击,magic,1,4,4264636384163425;4266636384163669;4268636384164547;4270636384165790,"local half-defense full rerun: strict normal half-defense n=1, resolved p50=225.500; baseline attack=218; local policy, not an original-server Attack claim; map203 user-directed same-encounter defense ratio estimate: 313 * 220 / 385 = 179 from 熊鹿 captured defense/magic-defense pair; not an original-server Defense claim; map203 炎狩术 Lv5 static-group magic defense candidates=315|311, resolved p50=313, n=2; local policy, not an original-server Defense claim"
